search_engine,search_string,title,media,timestamp,link
Yahoo,Apple Lawsuits,Apple Will Pay Out $20 Million to Apple Watch Owners. Who Can File a Claim?,CNET·  via Yahoo Finance,2 days ago,https://r.search.yahoo.com/_ylt=AwrjIcQy.KBnoVknCTnQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631346/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fapple-reaches-20m-settlement-watch-202009039.html%3ffr%3dsycsrp_catchall/RK=2/RS=2M.Li8ycRoxNBUOPrXw_qZg6U_U-
Yahoo,Apple Lawsuits,Apple Watch owners could get up to $50 from battery lawsuit settlement,TechSpot,6 hours ago,https://r.search.yahoo.com/_ylt=AwrjIcQy.KBnoVknCznQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631346/RO=10/RU=https%3a%2f%2fwww.techspot.com%2fnews%2f106613-apple-watch-owners-could-get-up-50-20.html/RK=2/RS=pl.HgAcV_18mG3Sf9W2SNPWVOI8-
Yahoo,Apple Lawsuits,Apple paying $20 million over Apple Watch lawsuit — see if you’re eligible,Tom's Guide·  via Yahoo Finance,2 days ago,https://r.search.yahoo.com/_ylt=AwrjIcQy.KBnoVknDTnQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631346/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fapple-paying-20-million-over-160106014.html%3ffr%3dsycsrp_catchall/RK=2/RS=xYCHaU8Hh6lZpSUzEjK0_a7xmi8-
Yahoo,Apple Lawsuits,How to Claim Your Piece of Apple's $20 Million Watch Settlement,Lifehacker,3 days ago,https://r.search.yahoo.com/_ylt=AwrjIcQy.KBnoVknDznQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631346/RO=10/RU=https%3a%2f%2flifehacker.com%2ftech%2fapple-watch-settlement-how-to-claim/RK=2/RS=LFmwUdxJXODh5vlSWPSGVZ1jCrk-
Yahoo,Apple Lawsuits,You Can Now Claim Part of This $20 Million Apple Watch Settlement,PC Mag·  via Yahoo News,1 day ago,https://r.search.yahoo.com/_ylt=AwrjIcQy.KBnoVknETnQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631346/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2ftech%2fnow-claim-part-20-million-061830111.html/RK=2/RS=L4.AC_uOra1yhDMz17GQplR8KAE-
Yahoo,Apple Lawsuits,Opinion: FBI Director Nominee Kash Patel Sets Off Alarms During His Confirmation Hearing,The Daily Beast·  via Yahoo News,1 day ago,https://r.search.yahoo.com/_ylt=AwrjIcQy.KBnoVknEznQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631346/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fnews%2fopinion-fbi-director-nominee-kash-132045482.html%3ffr%3dsycsrp_catchall/RK=2/RS=uBNLoD2eO4eThUfPVT0glXbmxlI-
Yahoo,Apple Lawsuits,Some Apple Watch owners will share $20 million paid by Apple to settle lawsuit,PhoneArena,5 days ago,https://r.search.yahoo.com/_ylt=AwrjIcQy.KBnoVknFTnQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631346/RO=10/RU=https%3a%2f%2fwww.phonearena.com%2fnews%2fsome-apple-watch-owners-will-share-20-million-dollar-class-action-settlement_id167114/RK=2/RS=1eoWrxxEIP4pXRyA6LydvBtMWyk-
Yahoo,Apple Lawsuits,"Apple settles Apple Watch battery lawsuit, and here's how to claim your payout",Android Authority,5 days ago,https://r.search.yahoo.com/_ylt=AwrjIcQy.KBnoVknFznQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1738631346/RO=10/RU=https%3a%2f%2fwww.androidauthority.com%2fapple-watch-battery-settlement-3521386%2f/RK=2/RS=50X5MCA63sahodh3WU92Vt1bVu0-
Google,Apple Merger,6 Companies Owned by Apple,Investopedia,8 Oct 2024,https://www.investopedia.com/investing/top-companies-owned-apple/
Google,Apple Merger,Apple planning to buy Intel: What and why of rumours of Apple acquiring the 56-year-old chipmaker,Times of India,2 Nov 2024,https://timesofindia.indiatimes.com/technology/tech-news/apple-planning-to-buy-intel-what-and-why-of-rumours-of-apple-acquiring-the-56-year-old-chipmaker/articleshow/114861241.cms
Google,Apple Merger,Could Apple be eyeing Intel for acquisition?,India TV News,2 Nov 2024,https://www.indiatvnews.com/technology/news/could-apple-be-eyeing-intel-for-acquisition-2024-11-02-959899
Google,Apple Merger,Is Apple buying Intel? Rumours of a deal crop up,The Economic Times,2 Nov 2024,https://m.economictimes.com/tech/technology/is-apple-buying-intel-rumours-of-a-deal-crop-up/articleshow/114873054.cms
Google,Apple Merger,"Apple set for music, TV streaming fight in India after deal with Airtel",Business Standard,2 Sept 2024,https://www.business-standard.com/companies/news/apple-set-for-music-tv-streaming-fight-in-india-after-deal-with-airtel-124090200126_1.html
Google,Apple Merger,"Intel could potentially be on Apple's acquisition portfolio amid financial struggles, emancipating itself from an overreliance on TSMC for chips — but Samsung could have better standing",Windows Central,30 Oct 2024,https://www.windowscentral.com/hardware/cpu-gpu-components/intel-could-potentially-be-on-apples-acquisition-portfolio-amid-financial-struggles-emancipating-itself-from-an-overreliance-on-tsmc-for-chips-but-samsung-could-have-better-standing
Google,Apple Merger,Google Plans To Merge Chrome OS Into Android To Take On Apple’s iPad,Newsx,20 Nov 2024,https://www.newsx.com/tech-and-auto/google-plans-to-merge-chrome-os-into-android-to-take-on-apples-ipad/
Google,Apple Merger,11 of Apple's most notable acquisitions,Pocket-lint,21 Jul 2024,https://www.pocket-lint.com/apples-most-notable-acquisitions/
Google,Apple Merger,Apple's latest acquisition hints at AI-powered iPhone plans,ZDNet,15 Mar 2024,https://www.zdnet.com/article/apples-latest-acquisition-hints-at-ai-powered-iphone-plans/
Google,Apple Merger,Today in Apple history: Sun Microsystems almost buys Apple,Cult of Mac,1 week ago,https://www.cultofmac.com/apple-history/today-in-apple-history-sun-microsystems-almost-buys-apple
Bing,Apple Merger,"'Huge market, lots of upside': CEO Tim Cook on Apple's market expansion",Business-standard,3d,https://www.business-standard.com/companies/news/apple-india-expansion-new-stores-iphone-sales-ai-launch-125013100535_1.html
Bing,Apple Merger,Apple's merger chief met in secret with Tesla CEO Elon Musk,Autoblog,10y,https://www.autoblog.com/news/apple-tesla-talks-merger-elon-musk
Bing,Apple Merger,Google plans to merge Chrome OS into Android to take on Apple’s iPad,Msn,1mon,https://www.msn.com/en-in/money/other/google-plans-to-merge-chrome-os-into-android-to-take-on-apple-s-ipad/ar-AA1umAiZ?ocid=BingNewsVerp
Bing,Apple Merger,"Q&A: Tech Data CEO Weighs In On CSC Merger, Apple Sales, Windows 10 And The Cybersecurity Explosion",Crn,8y,https://www.crn.com/slide-shows/channel-programs/300080986/qa-tech-data-ceo-weighs-in-on-csc-merger-apple-sales-windows-10-and-the-cybersecurity-explosion
Bing,Apple Merger,Samsung emerges as Apple's chief auto rival,Autoblog,9y,https://www.autoblog.com/features/samsung-apple-chief-auto-rival-report
Bing,Apple Merger,5 Things to Know Before the Stock Market Opens,Investopedia,21d,https://www.investopedia.com/5-things-to-know-before-the-stock-market-opens-january-13-2025-8773277
Yahoo,Apple Merger,,Law.com,9 minutes ago,
Yahoo,Apple Merger,Bill Gates: There's a possibility quantum computing will become useful in 3 to 5 years,Yahoo Finance,2 hours ago,https://r.search.yahoo.com/_ylt=AwrO6Ps9.KBnfbQndx7QtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631358/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fbill-gates-theres-a-possibility-quantum-computing-will-become-useful-in-3-to-5-years-152007398.html%3ffr%3dsycsrp_catchall/RK=2/RS=zCp839mnrb8Dd5deq1F82xU_bVk-
Yahoo,Apple Merger,Trump's antitrust cops just signaled that big US mergers won't get a free pass,Yahoo Finance,1 day ago,https://r.search.yahoo.com/_ylt=AwrO6Ps9.KBnfbQneR7QtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631358/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2ftrumps-antitrust-cops-just-signaled-that-big-us-mergers-wont-get-a-free-pass-153029456.html%3ffr%3dsycsrp_catchall/RK=2/RS=tWOMIIF_ZkEKT3zLxJoWWdA.UE4-
Yahoo,Apple Merger,Complaint about DeepSeek filed with Belgian privacy watchdog,Reuters,38 minutes ago,https://r.search.yahoo.com/_ylt=AwrO6Ps9.KBnfbQnex7QtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631358/RO=10/RU=https%3a%2f%2fwww.reuters.com%2ftechnology%2fartificial-intelligence%2fcomplaint-about-deepseek-filed-with-belgian-privacy-watchdog-2025-02-03%2f/RK=2/RS=NbERaeEr6WFo2aeEQr6XV7u0c7g-
Yahoo,Apple Merger,Where Will Rigetti Computing Be in 3 Years?,Motley Fool·  via Yahoo Finance,1 day ago,https://r.search.yahoo.com/_ylt=AwrO6Ps9.KBnfbQnfR7QtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631358/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fwhere-rigetti-computing-3-years-152300664.html%3ffr%3dsycsrp_catchall/RK=2/RS=ri4VSwD6QFIa3DKEFuqJUVH3izE-
Yahoo,Apple Merger,Earnings Coming in Better-Than-Expected As Peak Season Begins,GuruFocus.com·  via Yahoo Finance,1 hour ago,https://r.search.yahoo.com/_ylt=AwrO6Ps9.KBnfbQnfx7QtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631358/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fearnings-coming-better-expected-peak-155914412.html%3ffr%3dsycsrp_catchall/RK=2/RS=ByLUjDS4pk22DYv.AAo7Fe.puKk-
Yahoo,Apple Merger,"BofA sees a buying opportunity in Apple, IBM shares after DeepSeek selloff By Investing.com",Investing.com,6 days ago,https://r.search.yahoo.com/_ylt=AwrO6Ps9.KBnfbQngR7QtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631358/RO=10/RU=https%3a%2f%2fwww.investing.com%2fnews%2fstock-market-news%2fbofa-sees-a-buying-opportunity-in-apple-ibm-shares-after-deepseek-selloff-3833777/RK=2/RS=es2vF0dAFuJzoReRpmw8CRCn_zo-
Yahoo,Apple Merger,OpenAI's Sam Altman to meet with Samsung's Lee Jae-Young in Seoul to discuss AI and chips,Neowin,4 hours ago,https://r.search.yahoo.com/_ylt=AwrO6Ps9.KBnfbQngx7QtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631358/RO=10/RU=https%3a%2f%2fwww.neowin.net%2fnews%2fopenais-sam-altman-to-meet-with-samsungs-lee-jae-young-in-seoul-to-discuss-ai-and-chips%2f/RK=2/RS=tVKt2nOO98DreCt64iay3b97Ewg-
Yahoo,Apple Merger,"Here are Monday's biggest analyst calls: Nvidia, Apple, Tesla, Roblox, Caterpillar, Uber, Zillow, Amazon & more",CNBC,4 hours ago,https://r.search.yahoo.com/_ylt=AwrO6Ps9.KBnfbQnhR7QtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631358/RO=10/RU=https%3a%2f%2fwww.cnbc.com%2f2025%2f02%2f03%2fmondays-biggest-wall-street-calls-like-nvidia.html/RK=2/RS=w7lZr1tgoIZ9mUvdjNk4TEubfXc-
Yahoo,Apple Merger,,ETF DAILY NEWS,7 days ago,
Google,Apple Bankruptcy,"From 90 Days to Bankruptcy to a 9,000% Growth: How Steve Jobs Rescued Apple",YourStory.com,11 Sept 2024,https://yourstory.com/2024/09/steve-jobs-apple-comeback-strategy-tech-giant-success
Google,Apple Bankruptcy,OpenAI is heading towards bankruptcy unless Apple and Nvidia come to its rescue,Digit,17 Sept 2024,https://www.digit.in/news/general/openai-is-heading-towards-bankruptcy-unless-apple-and-nvidia-come-to-its-rescue.html
Google,Apple Bankruptcy,Why Tim Cook joined a nearly bankrupt Apple and one thing Steve Jobs did differently,The Economic Times,23 Oct 2024,https://m.economictimes.com/magazines/panache/why-tim-cook-joined-a-nearly-bankrupt-apple-and-one-thing-steve-jobs-did-differently/articleshow/114488999.cms
Google,Apple Bankruptcy,"27 years ago, Microsoft bought $150 million worth of Apple stock after the company almost went bankrupt",XDA,6 Aug 2024,https://www.xda-developers.com/27-years-ago-microsoft-bought-150-million-worth-of-apple-stock-after-the-company-almost-went-bankrupt/
Google,Apple Bankruptcy,"World Street | Buffett’s $10 billion BofA sale, Brent tops $80, FTX bankruptcy plan cleared, and more",Moneycontrol,8 Oct 2024,https://www.moneycontrol.com/news/business/markets/world-street-buffetts-10-billion-bofa-sale-brent-tops-80-ftx-bankruptcy-plan-cleared-and-more-12837608.html
Google,Apple Bankruptcy,Bill Gates Saved 'Rival' Apple From Bankruptcy By Investing $150 Million – Steve Jobs Thanked Him Publicly: 'The World's A Better Place',Benzinga,15 Oct 2024,https://www.benzinga.com/personal-finance/24/10/41340693/bill-gates-saved-rival-apple-from-bankruptcy-by-investing-150-million-steve-jobs-thanked-him-pub
Google,Apple Bankruptcy,‘That will bankrupt even Bill Gates’: Tesla CEO Elon Musk sounds alarm bells as he crosses $400 billion wealth mark,Business Today,1 month ago,https://www.businesstoday.in/technology/news/story/that-will-bankrupt-even-bill-gates-tesla-ceo-elon-musk-sounds-alarm-bells-as-he-crosses-400-billion-wealth-mark-457244-2024-12-13
Google,Apple Bankruptcy,Apple In The 1990s: Why It Nearly Went Bankrupt,TheStreet,10 Feb 2023,https://www.thestreet.com/apple/news/apple-in-the-1990s-why-it-nearly-went-bankrupt
Google,Apple Bankruptcy,EV Start-Up Canoo Declares Bankruptcy,PCMag,2 weeks ago,https://www.pcmag.com/news/ev-upstart-canoo-declares-bankruptcy
Google,Apple Bankruptcy,Apple's long road - how it went from the brink of bankruptcy to becoming the most valuable company in the world,Telegrafi,3 Nov 2024,https://telegrafi.com/en/the-long-road-of-apple-how-it-managed-to-become-the-most-valuable-company-in-the-world-from-the-borders-of-bankruptcy/
Bing,Apple Bankruptcy,Apple's Journey From Bankruptcy to a Trillion Dollar Brand And Beyond,Msn,4mon,https://www.msn.com/en-in/money/news/apple-s-journey-from-bankruptcy-to-a-trillion-dollar-brand-and-beyond/ar-AA1qKTaz?ocid=BingNewsVerp
Bing,Apple Bankruptcy,"$850 billion and counting: Why Apple, Google aren’t taking any ‘risks’ with TikTok",Moneycontrol,14d,https://www.moneycontrol.com/technology/850-billion-and-counting-why-apple-google-aren-t-taking-any-risks-with-tiktok-article-12914794.html
Bing,Apple Bankruptcy,Bill Gates Saved 'Rival' Apple From Bankruptcy By Investing $150 Million – Steve Jobs Thanked Him Publicly: 'The World's A Better Place',Msn,3mon,https://www.msn.com/en-us/money/other/bill-gates-saved-rival-apple-from-bankruptcy-by-investing-150-million-steve-jobs-thanked-him-publicly-the-world-s-a-better-place/ar-AA1sjNvA?ocid=BingNewsVerp
Bing,Apple Bankruptcy,EV startup Canoo files for bankruptcy and ceases operations,Techcrunch,16d,https://techcrunch.com/2025/01/17/ev-startup-canoo-files-for-bankruptcy-and-ceases-operations/
Yahoo,Apple Bankruptcy,Archdiocese of New Orleans and Second Harvest talk leadership change,WGNO·  via Yahoo News,3 days ago,https://r.search.yahoo.com/_ylt=AwrjIcRH.KBnfson5QvQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631367/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fnews%2farchdiocese-orleans-second-harvest-talk-021713398.html%3ffr%3dsycsrp_catchall/RK=2/RS=Bd5L2Xn8iltOfMUbXQ__trJyAHE-
Yahoo,Apple Bankruptcy,"...Stock's 17% Drop On Monday Is 'Just The Beginning' Of Market Rout - Apple (NASDAQ:AAPL), General Motors (NYSE:GM)",Benzinga,5 days ago,https://r.search.yahoo.com/_ylt=AwrjIcRH.KBnfson5wvQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631367/RO=10/RU=https%3a%2f%2fwww.benzinga.com%2fmarkets%2fequities%2f25%2f01%2f43296517%2fblack-swan-author-nassim-taleb-nvidias-17-drop-on-monday-is-just-the-beginning-says-electric-cars-are-next-noting-pioneers-with-innovative-ideas-never-made-money/RK=2/RS=mTXhKlZ..caILQPAkGXI0ZIeB5A-
Yahoo,Apple Bankruptcy,New iPhone 16 sales analysis reveals an unusual new problem Apple is facing all of a sudden,PhoneArena,4 days ago,https://r.search.yahoo.com/_ylt=AwrjIcRH.KBnfson6QvQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631367/RO=10/RU=https%3a%2f%2fwww.phonearena.com%2fnews%2fiphone-16-sales-analysis-storage-upgrades-big-problem-for-apple_id167134/RK=2/RS=dX59v01cVESS.anErvppznvb0xQ-
Yahoo,Apple Bankruptcy,,TMJ4 Milwaukee,3 days ago,
Yahoo,Apple Bankruptcy,Best Exercise Bikes for 2025,CNET·  via Yahoo News,7 hours ago,https://r.search.yahoo.com/_ylt=AwrjIcRH.KBnfson7AvQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631367/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2flifestyle%2fbest-exercise-bikes-2025-094200485.html%3ffr%3dsycsrp_catchall/RK=2/RS=6TdbwB1yqrwxspfMm_yPnddNwdk-
Yahoo,Apple Bankruptcy,Long Island diocese's exit from bankruptcy may signal future path for Buffalo Diocese,The Buffalo News,2 days ago,https://r.search.yahoo.com/_ylt=AwrjIcRH.KBnfson7gvQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631367/RO=10/RU=https%3a%2f%2fbuffalonews.com%2fnews%2flocal%2fbuffalo-diocese-bankruptcy-long-island-diocese-abuse-claimants%2farticle_b6b37d76-df4e-11ef-ba75-676ce956a5b9.html/RK=2/RS=E99pEXvbwZzrtsYYho6Rb2YyNZg-
Yahoo,Apple Bankruptcy,,Axios,7 hours ago,
Yahoo,Apple Bankruptcy,"Texas Rangers Announce Regional TV Options for Cable, Satellite, Over-the-Air",Sports Illustrated,6 days ago,https://r.search.yahoo.com/_ylt=AwrjIcRH.KBnfson8QvQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1738631367/RO=10/RU=https%3a%2f%2fwww.si.com%2fmlb%2frangers%2fnews%2ftexas-rangers-announce-regional-tv-options-for-cable-satellite-over-the-air/RK=2/RS=IvR2md5hxwNwxm57EiaTn.celBU-
Yahoo,Apple Bankruptcy,,ABC 26 New Orleans,4 days ago,
Yahoo,Apple Bankruptcy,,AppleInsider,6 days ago,
